"","rules","support","confidence","coverage","lift","count"
"23","{B20} => {B21}",0.00753350536918338,0.491847826086957,0.0153167401981187,15.0154204187614,181
"24","{B21} => {B20}",0.00753350536918338,0.229987293519695,0.0327561808041289,15.0154204187614,181
"25","{B20} => {B19}",0.00520269707816532,0.339673913043478,0.0153167401981187,8.43950923969246,125
"26","{B19} => {B20}",0.00520269707816532,0.129265770423992,0.0402480645966869,8.43950923969246,125
"27","{B20} => {B26}",0.00599350703404645,0.391304347826087,0.0153167401981187,8.34944783380956,144
"28","{B26} => {B20}",0.00599350703404645,0.127886323268206,0.0468658952801132,8.34944783380956,144
"29","{B20} => {B31}",0.00503621077166403,0.328804347826087,0.0153167401981187,6.34017115639612,121
"30","{B31} => {B20}",0.00503621077166403,0.0971107544141252,0.0518604844751519,6.34017115639612,121
"31","{B20} => {B23}",0.00536918338466661,0.35054347826087,0.0153167401981187,6.74852372491639,129
"32","{B23} => {B20}",0.00536918338466661,0.103365384615385,0.0519437276284026,6.74852372491639,129
"33","{B20} => {B13}",0.00599350703404645,0.391304347826087,0.0153167401981187,5.2522224921059,144
"34","{B13} => {B20}",0.00599350703404645,0.0804469273743017,0.0745026221593274,5.2522224921059,144
"35","{B20} => {B24}",0.00732539748605677,0.478260869565217,0.0153167401981187,6.99372833364207,176
"36","{B24} => {B20}",0.00732539748605677,0.107121119902617,0.068384250395405,6.99372833364207,176
"37","{B20} => {B10}",0.00678431698992758,0.442934782608696,0.0153167401981187,4.40660500495094,163
"38","{B10} => {B20}",0.00678431698992758,0.0674948240165631,0.100516107550154,4.40660500495094,163
"39","{A35} => {A15}",0.00620161491717306,0.332589285714286,0.0186464663281445,3.5881410770415,149
"40","{A15} => {A35}",0.00620161491717306,0.0669061517736866,0.0926912511445934,3.5881410770415,149
"41","{A35} => {A4}",0.00578539915091984,0.310267857142857,0.0186464663281445,3.35184151785714,139
"42","{A4} => {A35}",0.00578539915091984,0.0625,0.0925663864147174,3.35184151785714,139
"43","{B7} => {B4}",0.00728377590943145,0.405092592592593,0.0179805211021393,3.0301228610304,175
"44","{B4} => {B7}",0.00728377590943145,0.0544831880448319,0.133688504120536,3.0301228610304,175
"45","{A23} => {A31}",0.00657620910680097,0.414698162729659,0.0158578206942479,8.72463927998492,158
"46","{A31} => {A23}",0.00657620910680097,0.138353765323993,0.0475318405061184,8.72463927998492,158
"47","{A23} => {A4}",0.00624323649379839,0.393700787401575,0.0158578206942479,4.25317226533734,150
"48","{A4} => {A23}",0.00624323649379839,0.0674460431654676,0.0925663864147174,4.25317226533734,150
"49","{B8} => {B1}",0.00507783234828935,0.268131868131868,0.0189378173645218,4.46440489517413,122
"50","{B1} => {B8}",0.00507783234828935,0.0845460845460845,0.0600599350703405,4.46440489517413,122
"51","{B8} => {B4}",0.00782485640556064,0.413186813186813,0.0189378173645218,3.09066823587371,188
"52","{B4} => {B8}",0.00782485640556064,0.0585305105853051,0.133688504120536,3.09066823587372,188
"53","{P51} => {P48}",0.00624323649379839,0.407608695652174,0.0153167401981187,12.9883375619882,150
"54","{P48} => {P51}",0.00624323649379839,0.19893899204244,0.0313826687754932,12.9883375619882,150
"55","{P51} => {P1}",0.00532756180804129,0.347826086956522,0.0153167401981187,3.68793890786293,128
"56","{P1} => {P51}",0.00532756180804129,0.0564872021182701,0.094314492632981,3.68793890786293,128
"57","{A26} => {A29}",0.00690918171980355,0.386946386946387,0.0178556563722634,15.0190208283908,166
"58","{A29} => {A26}",0.00690918171980355,0.268174474959612,0.0257637559310747,15.0190208283908,166
"59","{A26} => {A41}",0.00536918338466661,0.300699300699301,0.0178556563722634,10.9132951640504,129
"60","{A41} => {A26}",0.00536918338466661,0.194864048338369,0.0275534837259635,10.9132951640505,129
"61","{A26} => {A31}",0.00595188545742113,0.333333333333333,0.0178556563722634,7.0128429655575,143
"62","{A31} => {A26}",0.00595188545742113,0.125218914185639,0.0475318405061184,7.0128429655575,143
"63","{A26} => {A4}",0.00699242487305419,0.391608391608392,0.0178556563722634,4.23056799315792,168
"64","{A4} => {A26}",0.00699242487305419,0.0755395683453237,0.0925663864147174,4.23056799315792,168
"65","{P65} => {P15}",0.00561891284441855,0.402985074626866,0.0139432281694831,7.17194029850746,135
"66","{P15} => {P65}",0.00561891284441855,0.1,0.0561891284441855,7.17194029850746,135
"67","{P41} => {P1}",0.00524431865479064,0.388888888888889,0.0134853908266045,4.12332058448563,126
"68","{P1} => {P41}",0.00524431865479064,0.0556045895851721,0.0943144926329809,4.12332058448563,126
"69","{P78} => {P82}",0.00545242653791726,0.345646437994723,0.0157745775409973,12.5256430154769,131
"70","{P82} => {P78}",0.00545242653791726,0.197586726998492,0.0275951053025889,12.5256430154769,131
"71","{P78} => {P1}",0.00532756180804129,0.337730870712401,0.0157745775409973,3.58090110314923,128
"72","{P1} => {P78}",0.00532756180804129,0.0564872021182701,0.094314492632981,3.58090110314923,128
"73","{A39} => {A37}",0.00557729126779322,0.309468822170901,0.0180221426787647,10.9182054647255,134
"74","{A37} => {A39}",0.00557729126779322,0.196769456681351,0.0283442936818447,10.9182054647255,134
"75","{A39} => {A17}",0.00557729126779322,0.309468822170901,0.0180221426787647,5.5157996450134,134
"76","{A17} => {A39}",0.00557729126779322,0.099406528189911,0.0561058852909348,5.5157996450134,134
"77","{P36} => {P33}",0.00536918338466661,0.323308270676692,0.0166070090735037,10.1539928252003,129
"78","{P33} => {P36}",0.00536918338466661,0.168627450980392,0.0318405061183718,10.1539928252003,129
"79","{P29} => {P26}",0.0060767501872971,0.405555555555556,0.0149837675851161,18.010864653933,146
"80","{P26} => {P29}",0.0060767501872971,0.269870609981516,0.0225172729542995,18.010864653933,146
"81","{P29} => {P82}",0.00628485807042371,0.419444444444444,0.0149837675851161,15.1999581028993,151
"82","{P82} => {P29}",0.00628485807042371,0.227752639517345,0.0275951053025889,15.1999581028993,151
"83","{A38} => {A11}",0.00574377757429451,0.317972350230415,0.01806376425539,3.11312293668946,138
"84","{A11} => {A38}",0.00574377757429451,0.0562347188264059,0.102139349038542,3.11312293668946,138
"85","{B33} => {B19}",0.00632647964704903,0.363636363636364,0.0173978190293848,9.03487825514713,152
"86","{B19} => {B33}",0.00632647964704903,0.157187176835574,0.0402480645966869,9.03487825514713,152
"87","{B33} => {B31}",0.0055356696911679,0.318181818181818,0.0173978190293848,6.13534218590398,133
"88","{B31} => {B33}",0.0055356696911679,0.106741573033708,0.0518604844751519,6.13534218590398,133
"89","{B33} => {B23}",0.00624323649379839,0.358851674641148,0.0173978190293848,6.90846981965403,150
"90","{B23} => {B33}",0.00624323649379839,0.120192307692308,0.0519437276284026,6.90846981965403,150
"91","{B33} => {B13}",0.00541080496129193,0.311004784688995,0.0173978190293848,4.17441394242335,130
"92","{B13} => {B33}",0.00541080496129193,0.0726256983240224,0.0745026221593274,4.17441394242335,130
"93","{B33} => {B24}",0.0068259385665529,0.392344497607655,0.0173978190293848,5.73735173434055,164
"94","{B24} => {B33}",0.0068259385665529,0.0998174071819842,0.068384250395405,5.73735173434055,164
"95","{B33} => {B10}",0.00690918171980355,0.397129186602871,0.0173978190293848,3.95090096783461,166
"96","{B10} => {B33}",0.00690918171980355,0.0687370600414079,0.100516107550154,3.95090096783461,166
"97","{C15} => {C5}",0.00545242653791726,0.26734693877551,0.0203945725464081,3.90710313322409,131
"98","{C5} => {C15}",0.00545242653791726,0.079683698296837,0.0684258719720303,3.90710313322409,131
"99","{A20} => {A11}",0.00586864230417048,0.296218487394958,0.0198118704736535,2.90014074089293,141
"100","{A11} => {A20}",0.00586864230417048,0.0574572127139364,0.102139349038542,2.90014074089293,141
"101","{P55} => {P60}",0.00649296595355032,0.395939086294416,0.0163989011903771,21.1867093258567,156
"102","{P60} => {P55}",0.00649296595355032,0.347438752783964,0.0186880879047698,21.1867093258567,156
"103","{P55} => {P49}",0.00653458753017564,0.398477157360406,0.0163989011903771,15.9033424962477,157
"104","{P49} => {P55}",0.00653458753017564,0.260797342192691,0.0250561891284442,15.9033424962477,157
"105","{P55} => {P1}",0.00536918338466661,0.32741116751269,0.0163989011903771,3.47148310267427,129
"106","{P1} => {P55}",0.00536918338466661,0.0569285083848191,0.094314492632981,3.47148310267427,129
"107","{P77} => {P82}",0.00670107383667693,0.390776699029126,0.0171480895696329,14.1610874372154,161
"108","{P82} => {P77}",0.00670107383667693,0.242835595776772,0.0275951053025889,14.1610874372154,161
"109","{P77} => {P1}",0.00570215599766919,0.33252427184466,0.0171480895696329,3.52569644984104,137
"110","{P1} => {P77}",0.00570215599766919,0.060458958517211,0.0943144926329809,3.52569644984104,137
"111","{P34} => {P33}",0.00782485640556064,0.474747474747475,0.0164821443436277,14.9101736317423,188
"112","{P33} => {P34}",0.00782485640556064,0.245751633986928,0.0318405061183718,14.9101736317423,188
"113","{P34} => {P1}",0.00503621077166403,0.305555555555556,0.0164821443436277,3.23975188781014,121
"114","{P1} => {P34}",0.00503621077166403,0.0533980582524272,0.094314492632981,3.23975188781014,121
"115","{P19} => {P49}",0.00578539915091984,0.380821917808219,0.0151918754682427,15.1987166067446,139
"116","{P49} => {P19}",0.00578539915091984,0.230897009966777,0.0250561891284442,15.1987166067446,139
"117","{P19} => {P1}",0.00615999334054774,0.405479452054795,0.0151918754682427,4.29922741176897,148
"118","{P1} => {P19}",0.00615999334054774,0.0653133274492498,0.0943144926329809,4.29922741176897,148
"119","{A28} => {A41}",0.00674269541330226,0.34468085106383,0.0195621410139016,12.5095198303015,162
"120","{A41} => {A28}",0.00674269541330226,0.244712990936556,0.0275534837259635,12.5095198303015,162
"121","{A28} => {A31}",0.0103637725797053,0.529787234042553,0.0195621410139016,11.1459440324925,249
"122","{A31} => {A28}",0.0103637725797053,0.218038528896672,0.0475318405061184,11.1459440324925,249
"123","{A28} => {A15}",0.00516107550154,0.263829787234043,0.0195621410139016,2.84632890349578,124
"124","{A15} => {A28}",0.00516107550154,0.0556802873821284,0.0926912511445934,2.84632890349578,124
"125","{A28} => {A4}",0.00603512861067177,0.308510638297872,0.0195621410139016,3.33285818153987,145
"126","{A4} => {A28}",0.00603512861067177,0.0651978417266187,0.0925663864147174,3.33285818153987,145
"127","{A28} => {B4}",0.00541080496129193,0.276595744680851,0.0195621410139016,2.0689568373917,130
"128","{P72} => {P1}",0.00549404811454258,0.368715083798883,0.0149005244318655,3.90942127244129,132
"129","{P1} => {P72}",0.00549404811454258,0.058252427184466,0.0943144926329809,3.90942127244129,132
"130","{B28} => {B30}",0.00657620910680097,0.344978165938865,0.0190626820943977,9.9144083909655,158
"131","{B30} => {B28}",0.00657620910680097,0.188995215311005,0.0347956380587697,9.9144083909655,158
"132","{B28} => {B19}",0.00765837009905935,0.40174672489083,0.0190626820943977,9.98176505918001,184
"133","{B19} => {B28}",0.00765837009905935,0.190279214064116,0.0402480645966869,9.98176505918001,184
"134","{B28} => {B26}",0.0055356696911679,0.290393013100437,0.0190626820943977,6.19625446958356,133
"135","{B26} => {B28}",0.0055356696911679,0.118117229129663,0.0468658952801132,6.19625446958356,133
"136","{B28} => {B32}",0.0059102638807958,0.310043668122271,0.0190626820943977,5.98802987966694,142
"137","{B32} => {B28}",0.0059102638807958,0.114147909967846,0.0517772413219013,5.98802987966694,142
"138","{B28} => {B31}",0.00786647798218596,0.412663755458515,0.0190626820943977,7.9571905205829,189
"139","{B31} => {B28}",0.00786647798218596,0.151685393258427,0.0518604844751519,7.9571905205829,189
"140","{B28} => {B23}",0.00794972113543661,0.41703056768559,0.0190626820943977,8.02850674616504,191
"141","{B23} => {B28}",0.00794972113543661,0.153044871794872,0.0519437276284026,8.02850674616504,191
"142","{B28} => {B15}",0.00574377757429451,0.301310043668122,0.0190626820943977,5.34658427560584,138
"143","{B15} => {B28}",0.00574377757429451,0.10192023633678,0.0563556147506868,5.34658427560584,138
"144","{B28} => {B13}",0.00561891284441855,0.294759825327511,0.0190626820943977,3.95636847112781,135
"145","{B13} => {B28}",0.00561891284441855,0.0754189944134078,0.0745026221593274,3.95636847112781,135
"146","{B28} => {B24}",0.00774161325231,0.406113537117904,0.0190626820943977,5.9386998434539,186
"147","{B24} => {B28}",0.00774161325231,0.113207547169811,0.068384250395405,5.9386998434539,186
"148","{B28} => {B10}",0.00649296595355032,0.34061135371179,0.0190626820943977,3.38862458976376,156
"149","{B10} => {B28}",0.00649296595355032,0.0645962732919255,0.100516107550154,3.38862458976376,156
"150","{P37} => {P39}",0.00570215599766919,0.38268156424581,0.0149005244318655,13.6414054340799,137
"151","{P39} => {P37}",0.00570215599766919,0.20326409495549,0.0280529426454674,13.6414054340799,137
"152","{P37} => {P6}",0.00532756180804129,0.357541899441341,0.0149005244318655,6.12280946256426,128
"153","{P6} => {P37}",0.00532756180804129,0.0912330719885959,0.0583950720053276,6.12280946256426,128
"154","{P37} => {P1}",0.00545242653791726,0.365921787709497,0.0149005244318655,3.87980444461976,131
"155","{P1} => {P37}",0.00545242653791726,0.057811120917917,0.094314492632981,3.87980444461976,131
"156","{C19} => {B10}",0.00507783234828935,0.252587991718426,0.0201032215100308,2.51291059587036,122
"157","{B10} => {C19}",0.00507783234828935,0.0505175983436853,0.100516107550154,2.51291059587036,122
"158","{P61} => {P82}",0.00753350536918338,0.401330376940133,0.0187713310580205,14.5435348964761,181
"159","{P82} => {P61}",0.00753350536918338,0.273001508295626,0.0275951053025889,14.5435348964761,181
"160","{P61} => {P1}",0.00599350703404645,0.319290465631929,0.0187713310580205,3.38538072695178,144
"161","{P1} => {P61}",0.00599350703404645,0.0635481023830538,0.094314492632981,3.38538072695178,144
"162","{P10} => {P11}",0.00582702072754516,0.366492146596859,0.0158994422708732,13.5258683780893,140
"163","{P11} => {P10}",0.00582702072754516,0.21505376344086,0.027095646383085,13.5258683780893,140
"164","{P10} => {P2}",0.00557729126779322,0.350785340314136,0.0158994422708732,9.29213736095638,134
"165","{P2} => {P10}",0.00557729126779322,0.14773980154355,0.0377507699991676,9.29213736095638,134
"166","{P10} => {P4}",0.00699242487305419,0.43979057591623,0.0158994422708732,10.6731397747105,168
"167","{P4} => {P10}",0.00699242487305419,0.16969696969697,0.0412053608590693,10.6731397747105,168
"168","{P10} => {P3}",0.00674269541330226,0.424083769633508,0.0158994422708732,10.1585609663157,162
"169","{P3} => {P10}",0.00674269541330226,0.161515453639083,0.0417464413551985,10.1585609663157,162
"170","{P10} => {P15}",0.00541080496129193,0.340314136125654,0.0158994422708732,6.05658328485554,130
"171","{P15} => {P10}",0.00541080496129193,0.0962962962962963,0.0561891284441855,6.05658328485554,130
"172","{P10} => {P1}",0.00740864063930742,0.465968586387435,0.0158994422708732,4.94058307879281,178
"173","{P1} => {P10}",0.00740864063930742,0.0785525154457193,0.094314492632981,4.94058307879281,178
"174","{C16} => {C14}",0.00545242653791726,0.2430426716141,0.0224340298010489,5.49843995122445,131
"175","{C14} => {C16}",0.00545242653791726,0.123352165725047,0.0442021143760926,5.49843995122446,131
"176","{C16} => {C5}",0.00628485807042371,0.280148423005566,0.0224340298010489,4.09418857124801,151
"177","{C5} => {C16}",0.00628485807042371,0.0918491484184915,0.0684258719720303,4.09418857124801,151
"178","{C48} => {C35}",0.00503621077166403,0.284037558685446,0.0177307916423874,9.84745510097623,121
"179","{C35} => {C48}",0.00503621077166403,0.174603174603175,0.0288437526013485,9.84745510097623,121
"180","{B5} => {B9}",0.00516107550154,0.239382239382239,0.0215599766919171,7.62784838646908,124
"181","{B9} => {B5}",0.00516107550154,0.164456233421751,0.0313826687754932,7.62784838646908,124
"182","{B5} => {B2}",0.00570215599766919,0.264478764478765,0.0215599766919171,5.67861197083717,137
"183","{B2} => {B5}",0.00570215599766919,0.122430741733691,0.046574544243736,5.67861197083717,137
"184","{B5} => {B17}",0.00520269707816532,0.241312741312741,0.0215599766919171,4.42916724429329,125
"185","{B17} => {B5}",0.00520269707816532,0.0954927425515661,0.0544826438025472,4.42916724429329,125
"186","{B5} => {B3}",0.00670107383667693,0.310810810810811,0.0215599766919171,6.42092909762729,161
"187","{B3} => {B5}",0.00670107383667693,0.138435081685297,0.0484058936152501,6.42092909762729,161
"188","{B5} => {B1}",0.00715891117955548,0.332046332046332,0.0215599766919171,5.52858293398834,172
"189","{B1} => {B5}",0.00715891117955548,0.119196119196119,0.0600599350703405,5.52858293398834,172
"190","{B5} => {B13}",0.00503621077166403,0.233590733590734,0.0215599766919171,3.13533573477708,121
"191","{B13} => {B5}",0.00503621077166403,0.0675977653631285,0.0745026221593274,3.13533573477708,121
"192","{B5} => {B10}",0.00653458753017564,0.303088803088803,0.0215599766919171,3.01532570725117,157
"193","{B10} => {B5}",0.00653458753017564,0.0650103519668737,0.100516107550154,3.01532570725117,157
"194","{B5} => {B4}",0.00953134104719887,0.442084942084942,0.0215599766919171,3.30682839929415,229
"195","{B4} => {B5}",0.00953134104719887,0.0712951432129514,0.133688504120536,3.30682839929415,229
"196","{P13} => {P18}",0.00507783234828935,0.260683760683761,0.019478897860651,11.9072015859088,122
"197","{P18} => {P13}",0.00507783234828935,0.231939163498099,0.0218929493049197,11.9072015859088,122
"198","{P13} => {P7}",0.00545242653791726,0.27991452991453,0.019478897860651,11.9241604534158,131
"199","{P7} => {P13}",0.00545242653791726,0.232269503546099,0.0234745692166819,11.9241604534158,131
"200","{P13} => {P11}",0.00532756180804129,0.273504273504274,0.019478897860651,10.0940302230625,128
"201","{P11} => {P13}",0.00532756180804129,0.196620583717358,0.027095646383085,10.0940302230625,128
"202","{P13} => {P4}",0.00599350703404645,0.307692307692308,0.019478897860651,7.46728826728827,144
"203","{P4} => {P13}",0.00599350703404645,0.145454545454545,0.0412053608590693,7.46728826728827,144
"204","{P13} => {P3}",0.006451344376925,0.331196581196581,0.019478897860651,7.93352847440584,155
"205","{P3} => {P13}",0.006451344376925,0.154536390827517,0.0417464413551985,7.93352847440584,155
"206","{P13} => {P15}",0.00516107550154,0.264957264957265,0.019478897860651,4.71545425767648,124
"207","{P15} => {P13}",0.00516107550154,0.0918518518518519,0.0561891284441855,4.71545425767648,124
"208","{P13} => {P6}",0.00549404811454258,0.282051282051282,0.019478897860651,4.83005281722317,132
"209","{P6} => {P13}",0.00549404811454258,0.0940841054882395,0.0583950720053276,4.83005281722317,132
"210","{P13} => {P1}",0.00715891117955548,0.367521367521368,0.019478897860651,3.89676450841499,172
"211","{P1} => {P13}",0.00715891117955548,0.0759046778464254,0.0943144926329809,3.89676450841499,172
"212","{P60} => {P49}",0.00636810122367435,0.34075723830735,0.0186880879047698,13.5997232683927,153
"213","{P49} => {P60}",0.00636810122367435,0.254152823920266,0.0250561891284442,13.5997232683927,153
"214","{P60} => {P1}",0.00549404811454258,0.293986636971047,0.0186880879047698,3.11708867602223,132
"215","{P1} => {P60}",0.00549404811454258,0.058252427184466,0.0943144926329809,3.11708867602223,132
"216","{C3} => {C2}",0.0072005327561808,0.325800376647834,0.0221010571880463,7.83551536470557,173
"217","{C2} => {C3}",0.0072005327561808,0.173173173173173,0.0415799550486972,7.83551536470557,173
"218","{C3} => {C1}",0.00516107550154,0.233521657250471,0.0221010571880463,5.43661951269362,124
"219","{C1} => {C3}",0.00516107550154,0.12015503875969,0.0429534670773329,5.43661951269362,124
"220","{C3} => {C17}",0.00574377757429451,0.259887005649718,0.0221010571880463,4.52467043314501,138
"221","{C17} => {C3}",0.00574377757429451,0.1,0.0574377757429451,4.52467043314501,138
"222","{C3} => {C5}",0.00549404811454258,0.248587570621469,0.0221010571880463,3.63294706310913,132
"223","{C5} => {C3}",0.00549404811454258,0.0802919708029197,0.0684258719720303,3.63294706310913,132
"224","{C59} => {C58}",0.00557729126779322,0.299107142857143,0.0186464663281445,14.7867247207525,134
"225","{C58} => {C59}",0.00557729126779322,0.275720164609054,0.0202280862399068,14.7867247207525,134
"226","{C59} => {C55}",0.00570215599766919,0.305803571428571,0.0186464663281445,13.2861421467321,137
"227","{C55} => {C59}",0.00570215599766919,0.247739602169982,0.0230167318738034,13.2861421467321,137
"228","{C59} => {C57}",0.00674269541330226,0.361607142857143,0.0186464663281445,11.6930998846376,162
"229","{C57} => {C59}",0.00674269541330226,0.218034993270525,0.0309248314326147,11.6930998846376,162
"230","{C59} => {C56}",0.00757512694580871,0.40625,0.0186464663281445,9.5225,182
"231","{C56} => {C59}",0.00757512694580871,0.177560975609756,0.0426621160409556,9.5225,182
"232","{C42} => {C41}",0.00507783234828935,0.257928118393235,0.0196870057437776,9.15359080135281,122
"233","{C41} => {C42}",0.00507783234828935,0.180206794682422,0.0281778073753434,9.15359080135281,122
"234","{C42} => {C5}",0.00520269707816532,0.264270613107822,0.0196870057437776,3.86214461710982,125
"235","{C5} => {C42}",0.00520269707816532,0.0760340632603406,0.0684258719720303,3.86214461710982,125
"236","{P9} => {P7}",0.00528594023141597,0.256048387096774,0.02064430200616,10.9074796957218,127
"237","{P7} => {P9}",0.00528594023141597,0.225177304964539,0.0234745692166819,10.9074796957218,127
"238","{P9} => {P2}",0.00545242653791726,0.264112903225806,0.02064430200616,6.99622559305758,131
"239","{P2} => {P9}",0.00545242653791726,0.144432194046307,0.0377507699991676,6.99622559305758,131
"240","{P9} => {P4}",0.00561891284441855,0.272177419354839,0.02064430200616,6.60538856304985,135
"241","{P4} => {P9}",0.00561891284441855,0.136363636363636,0.0412053608590693,6.60538856304985,135
"242","{P9} => {P3}",0.00557729126779322,0.270161290322581,0.02064430200616,6.47148071913292,134
"243","{P3} => {P9}",0.00557729126779322,0.133599202392822,0.0417464413551985,6.47148071913292,134
"244","{P9} => {P6}",0.00520269707816532,0.252016129032258,0.02064430200616,4.31570884969995,125
"245","{P6} => {P9}",0.00520269707816532,0.0890947968638632,0.0583950720053276,4.31570884969995,125
"246","{P9} => {P1}",0.00786647798218596,0.381048387096774,0.02064430200616,4.04018912108875,189
"247","{P1} => {P9}",0.00786647798218596,0.0834068843777582,0.0943144926329809,4.04018912108875,189
"248","{B6} => {B9}",0.00532756180804129,0.205787781350482,0.0258886206609506,6.5573703378338,128
"249","{B9} => {B6}",0.00532756180804129,0.169761273209549,0.0313826687754932,6.5573703378338,128
"250","{B6} => {B3}",0.00745026221593274,0.287781350482315,0.0258886206609506,5.94517173403964,179
"251","{B3} => {B6}",0.00745026221593274,0.153912295786758,0.0484058936152501,5.94517173403964,179
"252","{B6} => {B1}",0.00611837176392242,0.236334405144695,0.0258886206609506,3.93497603465449,147
"253","{B1} => {B6}",0.00611837176392242,0.101871101871102,0.0600599350703405,3.93497603465449,147
"254","{B6} => {B10}",0.00611837176392242,0.236334405144695,0.0258886206609506,2.3512092828184,147
"255","{B10} => {B6}",0.00611837176392242,0.0608695652173913,0.100516107550154,2.3512092828184,147
"256","{B6} => {B4}",0.00986431366020145,0.381028938906752,0.0258886206609506,2.8501249334289,237
"257","{B4} => {B6}",0.00986431366020145,0.073785803237858,0.133688504120536,2.8501249334289,237
"258","{B29} => {B34}",0.00582702072754516,0.285132382892057,0.0204361941230334,12.2770441422304,140
"259","{B34} => {B29}",0.00582702072754516,0.25089605734767,0.02322483975693,12.2770441422304,140
"260","{B29} => {B19}",0.00520269707816532,0.254582484725051,0.0204361941230334,6.32533482730514,125
"261","{B19} => {B29}",0.00520269707816532,0.129265770423992,0.0402480645966869,6.32533482730514,125
"262","{B29} => {B26}",0.00524431865479064,0.256619144602851,0.0204361941230334,5.4756053003802,126
"263","{B26} => {B29}",0.00524431865479064,0.11190053285968,0.0468658952801132,5.4756053003802,126
"264","{B29} => {B32}",0.00536918338466661,0.262729124236253,0.0204361941230334,5.07422020811913,129
"265","{B32} => {B29}",0.00536918338466661,0.103697749196141,0.0517772413219013,5.07422020811914,129
"266","{B29} => {B31}",0.00503621077166403,0.246435845213849,0.0204361941230334,4.75190017424393,121
"267","{B31} => {B29}",0.00503621077166403,0.0971107544141252,0.0518604844751519,4.75190017424393,121
"268","{B29} => {B23}",0.00532756180804129,0.260692464358452,0.0204361941230334,5.01874771528539,128
"269","{B23} => {B29}",0.00532756180804129,0.102564102564103,0.0519437276284026,5.01874771528539,128
"270","{B29} => {B11}",0.00690918171980355,0.338085539714868,0.0204361941230334,5.67634044527562,166
"271","{B11} => {B29}",0.00690918171980355,0.116002795248078,0.0595604761508366,5.67634044527562,166
"272","{B29} => {B13}",0.00520269707816532,0.254582484725051,0.0204361941230334,3.41709428938775,125
"273","{B13} => {B29}",0.00520269707816532,0.0698324022346369,0.0745026221593274,3.41709428938775,125
"274","{B29} => {B24}",0.0068259385665529,0.334012219959267,0.0204361941230334,4.88434424634287,164
"275","{B24} => {B29}",0.0068259385665529,0.0998174071819842,0.068384250395405,4.88434424634287,164
"276","{B29} => {B10}",0.00711728960293016,0.34826883910387,0.0204361941230334,3.46480626431038,171
"277","{B10} => {B29}",0.00711728960293016,0.0708074534161491,0.100516107550154,3.46480626431038,171
"278","{B29} => {B4}",0.00545242653791726,0.266802443991853,0.0204361941230334,1.99570221648452,131
"279","{C58} => {C55}",0.0072005327561808,0.3559670781893,0.0202280862399068,15.4655786990527,173
"280","{C55} => {C58}",0.0072005327561808,0.312839059674503,0.0230167318738034,15.4655786990527,173
"281","{C58} => {C57}",0.00520269707816532,0.257201646090535,0.0202280862399068,8.3169942785615,125
"282","{C57} => {C58}",0.00520269707816532,0.168236877523553,0.0309248314326147,8.3169942785615,125
"283","{C58} => {C56}",0.00649296595355032,0.320987654320988,0.0202280862399068,7.52395061728395,156
"284","{C56} => {C58}",0.00649296595355032,0.15219512195122,0.0426621160409556,7.52395061728395,156
"285","{A34} => {A32}",0.00711728960293016,0.340637450199203,0.0208940314659119,14.8532765489765,171
